packed_key,from_node_id,to_node_id,stage2_anchor_source,period,qvdf_start_speed_mph,qvdf_end_speed_mph,boundary_status
4294987562,1,20266,stage1_assignment_speed_mph,AM,16.9939,16.9861,both
4294987565,1,20269,stage1_assignment_speed_mph,AM,16.9745,16.94225,both
4294988895,1,21599,stage1_assignment_speed_mph,AM,17.0,17.0,both
8589954872,2,20280,stage1_assignment_speed_mph,AM,17.0,17.0,both
8589954881,2,20289,stage1_assignment_speed_mph,AM,16.9716,16.9652,both
8589954894,2,20302,stage1_assignment_speed_mph,AM,17.0,17.0,both
12884922221,3,20333,stage1_assignment_speed_mph,AM,16.9996,16.9994,both
17179890585,4,21401,stage1_assignment_speed_mph,AM,23.0,23.0,both
21474856810,5,20330,stage1_assignment_speed_mph,AM,16.9998,16.99945,both
25769824105,6,20329,stage1_assignment_speed_mph,AM,16.9976,16.9968,both
25769824108,6,20332,stage1_assignment_speed_mph,AM,16.9988,16.99835,both
30064792811,7,21739,stage1_assignment_speed_mph,AM,16.9998,16.9997,both
30064792812,7,21740,stage1_assignment_speed_mph,AM,16.9954,16.99315,both
34359758563,8,20195,stage1_assignment_speed_mph,AM,17.0,17.0,both
34359758614,8,20246,stage1_assignment_speed_mph,AM,16.9999,16.9998,both
38654725910,9,20246,stage1_assignment_speed_mph,AM,16.9997,16.99935,both
38654726014,9,20350,stage1_assignment_speed_mph,AM,16.9994,16.99845,both
38654727527,9,21863,stage1_assignment_speed_mph,AM,16.9993,16.9985,both
42949693286,10,20326,stage1_assignment_speed_mph,AM,16.9906,16.982,both
47244660262,11,20006,stage1_assignment_speed_mph,AM,16.9546,16.89825,both
51539627555,12,20003,stage1_assignment_speed_mph,AM,16.9802,16.95345,both
51539627601,12,20049,stage1_assignment_speed_mph,AM,16.9948,16.98345,both
55834594854,13,20006,stage1_assignment_speed_mph,AM,16.9998,16.99965,both
55834594912,13,20064,stage1_assignment_speed_mph,AM,16.9995,16.9992,both
55834595198,13,20350,stage1_assignment_speed_mph,AM,16.9991,16.99855,both
60129562205,14,20061,stage1_assignment_speed_mph,AM,16.9991,16.99785,both
60129562241,14,20097,stage1_assignment_speed_mph,AM,16.9943,16.9901,both
60129562670,14,20526,stage1_assignment_speed_mph,AM,16.9957,16.9931,both
64424529443,15,20003,stage1_assignment_speed_mph,AM,16.9957,16.99145,both
64424529501,15,20061,stage1_assignment_speed_mph,AM,16.9959,16.9918,both
64424529506,15,20066,stage1_assignment_speed_mph,AM,16.997,16.9924,both
68719496795,16,20059,stage1_assignment_speed_mph,AM,16.9975,16.9945,both
68719496833,16,20097,stage1_assignment_speed_mph,AM,16.9985,16.99705,both
73014464101,17,20069,stage1_assignment_speed_mph,AM,16.9467,16.9095,both
73014465660,17,21628,stage1_assignment_speed_mph,AM,16.9624,16.9344,both
77309431404,18,20076,stage1_assignment_speed_mph,AM,16.988,16.98045,both
77309432955,18,21627,stage1_assignment_speed_mph,AM,16.9932,16.9859,both
77309433171,18,21843,stage1_assignment_speed_mph,AM,16.9984,16.99505,both
81604398701,19,20077,stage1_assignment_speed_mph,AM,16.9882,16.9691,both
81604398703,19,20079,stage1_assignment_speed_mph,AM,16.9727,16.96045,both
81604400248,19,21624,stage1_assignment_speed_mph,AM,16.9773,16.9599,both
85899366445,20,20525,stage1_assignment_speed_mph,AM,16.9743,16.9481,both
85899367348,20,21428,stage1_assignment_speed_mph,AM,16.9522,16.91805,both
90194333299,21,20083,stage1_assignment_speed_mph,AM,16.9738,16.9547,both
90194333742,21,20526,stage1_assignment_speed_mph,AM,16.9385,16.89065,both
90194334823,21,21607,stage1_assignment_speed_mph,AM,16.9872,16.97765,both
94489300576,22,20064,stage1_assignment_speed_mph,AM,16.993,16.98425,both
94489300615,22,20103,stage1_assignment_speed_mph,AM,16.9818,16.9658,both
94489300750,22,20238,stage1_assignment_speed_mph,AM,16.9783,16.95395,both
98784267919,23,20111,stage1_assignment_speed_mph,AM,16.9673,16.9396,both
98784268322,23,20514,stage1_assignment_speed_mph,AM,16.9734,16.9536,both
98784269416,23,21608,stage1_assignment_speed_mph,AM,17.0,16.99995,both
103079235187,24,20083,stage1_assignment_speed_mph,AM,16.9883,16.9843,both
103079235237,24,20133,stage1_assignment_speed_mph,AM,16.9959,16.98405,both
103079235599,24,20495,stage1_assignment_speed_mph,AM,16.9911,16.9826,both
103079235618,24,20514,stage1_assignment_speed_mph,AM,16.9863,16.9739,both
107374202547,25,20147,stage1_assignment_speed_mph,AM,16.9848,16.97265,both
107374202555,25,20155,stage1_assignment_speed_mph,AM,16.9947,16.98905,both
107374202895,25,20495,stage1_assignment_speed_mph,AM,17.0,17.0,both
107374204022,25,21622,stage1_assignment_speed_mph,AM,16.989,16.9785,both
107374204023,25,21623,stage1_assignment_speed_mph,AM,16.994,16.9902,both
111669169800,26,20104,stage1_assignment_speed_mph,AM,16.9488,16.9224,both
111669169809,26,20113,stage1_assignment_speed_mph,AM,16.9954,16.98985,both
111669169816,26,20120,stage1_assignment_speed_mph,AM,16.9726,16.9483,both
115964137096,27,20104,stage1_assignment_speed_mph,AM,16.9805,16.96635,both
115964138612,27,21620,stage1_assignment_speed_mph,AM,16.9916,16.98425,both
115964138613,27,21621,stage1_assignment_speed_mph,AM,16.9901,16.98095,both
120259104427,28,20139,stage1_assignment_speed_mph,AM,16.9968,16.9902,both
120259104731,28,20443,stage1_assignment_speed_mph,AM,16.9764,16.9526,both
120259104732,28,20444,stage1_assignment_speed_mph,AM,16.9329,16.8902,both
124554071728,29,20144,stage1_assignment_speed_mph,AM,16.965,16.93765,both
124554071732,29,20148,stage1_assignment_speed_mph,AM,16.9985,16.99545,both
128849038968,30,20088,stage1_assignment_speed_mph,AM,16.9685,16.94735,both
128849039397,30,20517,stage1_assignment_speed_mph,AM,16.9876,16.9772,both
128849040486,30,21606,stage1_assignment_speed_mph,AM,16.9814,16.9674,both
133144006365,31,20189,stage1_assignment_speed_mph,AM,16.997,16.9939,both
133144006414,31,20238,stage1_assignment_speed_mph,AM,16.9721,16.9562,both
133144006420,31,20244,stage1_assignment_speed_mph,AM,16.9994,16.998,both
137438975333,32,21861,stage1_assignment_speed_mph,AM,17.0,17.0,both
137438975334,32,21862,stage1_assignment_speed_mph,AM,16.9775,16.9553,both
141733942371,33,21603,stage1_assignment_speed_mph,AM,16.9948,16.9874,both
141733942372,33,21604,stage1_assignment_speed_mph,AM,16.9853,16.96505,both
146028908324,34,20260,stage1_assignment_speed_mph,AM,16.9877,16.9742,both
146028909665,34,21601,stage1_assignment_speed_mph,AM,17.0,17.0,both
146028909666,34,21602,stage1_assignment_speed_mph,AM,16.9973,16.993,both
150323875780,35,20420,stage1_assignment_speed_mph,AM,16.9931,16.9847,both
150323875782,35,20422,stage1_assignment_speed_mph,AM,16.9922,16.98195,both
150323876965,35,21605,stage1_assignment_speed_mph,AM,16.9892,16.98,both
154618842827,36,20171,stage1_assignment_speed_mph,AM,16.9758,16.95655,both
154618842835,36,20179,stage1_assignment_speed_mph,AM,16.9652,16.94575,both
154618843078,36,20422,stage1_assignment_speed_mph,AM,16.9973,16.9925,both
158913809993,37,20041,stage1_assignment_speed_mph,AM,16.9664,16.9667,both
158913810053,37,20101,stage1_assignment_speed_mph,AM,16.9438,16.88515,both
163208777289,38,20041,stage1_assignment_speed_mph,AM,16.967,16.95045,both
163208777747,38,20499,stage1_assignment_speed_mph,AM,16.9851,16.95975,both
163208778857,38,21609,stage1_assignment_speed_mph,AM,16.9749,16.95285,both
167503745006,39,20462,stage1_assignment_speed_mph,AM,16.9792,16.9619,both
167503745016,39,20472,stage1_assignment_speed_mph,AM,16.9709,16.9444,both
167503746153,39,21609,stage1_assignment_speed_mph,AM,16.9983,16.99775,both
171798712269,40,20429,stage1_assignment_speed_mph,AM,16.9918,16.9843,both
171798712271,40,20431,stage1_assignment_speed_mph,AM,16.9756,16.9481,both
171798712284,40,20444,stage1_assignment_speed_mph,AM,16.9716,16.9562,both
171798712302,40,20462,stage1_assignment_speed_mph,AM,16.9649,16.93725,both
176093679565,41,20429,stage1_assignment_speed_mph,AM,16.9852,16.97515,both
176093680754,41,21618,stage1_assignment_speed_mph,AM,16.9967,16.993,both
176093680755,41,21619,stage1_assignment_speed_mph,AM,16.9812,16.97055,both
176093680967,41,21831,stage1_assignment_speed_mph,AM,16.9958,16.99425,both
180388648051,42,21619,stage1_assignment_speed_mph,AM,16.9713,16.95455,both
180388648065,42,21633,stage1_assignment_speed_mph,AM,16.9313,16.89225,both
184683614203,43,20475,stage1_assignment_speed_mph,AM,16.9934,16.9866,both
184683614211,43,20483,stage1_assignment_speed_mph,AM,16.9935,16.9871,both
184683615344,43,21616,stage1_assignment_speed_mph,AM,17.0,16.99975,both
184683615345,43,21617,stage1_assignment_speed_mph,AM,16.9829,16.9709,both
188978581442,44,20418,stage1_assignment_speed_mph,AM,16.9923,16.98155,both
188978581523,44,20499,stage1_assignment_speed_mph,AM,16.9976,16.98515,both
188978581524,44,20500,stage1_assignment_speed_mph,AM,16.9695,16.9593,both
193273549934,45,21614,stage1_assignment_speed_mph,AM,16.9973,16.9956,both
193273549935,45,21615,stage1_assignment_speed_mph,AM,16.9908,16.9848,both
193273550201,45,21881,stage1_assignment_speed_mph,AM,16.9983,16.9953,both
197568516135,46,20519,stage1_assignment_speed_mph,AM,16.9908,16.9843,both
197568516151,46,20535,stage1_assignment_speed_mph,AM,16.9969,16.9939,both
201863483404,47,20492,stage1_assignment_speed_mph,AM,16.9717,16.95595,both
201863483431,47,20519,stage1_assignment_speed_mph,AM,16.9862,16.9749,both
201863483435,47,20523,stage1_assignment_speed_mph,AM,16.9999,16.9998,both
201863484546,47,21634,stage1_assignment_speed_mph,AM,17.0,17.0,both
206158450743,48,20535,stage1_assignment_speed_mph,AM,16.9566,16.9305,both
206158450854,48,20646,stage1_assignment_speed_mph,AM,16.9974,16.9955,both
206158452086,48,21878,stage1_assignment_speed_mph,AM,16.9982,16.99575,both
210453418046,49,20542,stage1_assignment_speed_mph,AM,16.9806,16.96575,both
210453418058,49,20554,stage1_assignment_speed_mph,AM,16.9934,16.9875,both
210453419117,49,21613,stage1_assignment_speed_mph,AM,17.0,17.0,both
210453419385,49,21881,stage1_assignment_speed_mph,AM,16.9888,16.9804,both
214748385354,50,20554,stage1_assignment_speed_mph,AM,16.9777,16.9558,both
214748385364,50,20564,stage1_assignment_speed_mph,AM,16.9928,16.98595,both
219043352711,51,20615,stage1_assignment_speed_mph,AM,17.0,17.0,both
219043352712,51,20616,stage1_assignment_speed_mph,AM,16.9825,16.96705,both
219043353972,51,21876,stage1_assignment_speed_mph,AM,16.9744,16.953,both
223338319964,52,20572,stage1_assignment_speed_mph,AM,16.9888,16.98045,both
223338321004,52,21612,stage1_assignment_speed_mph,AM,16.9991,16.99765,both
223338321268,52,21876,stage1_assignment_speed_mph,AM,16.9967,16.99465,both
227633288472,53,21784,stage1_assignment_speed_mph,AM,16.9974,16.99565,both
227633288474,53,21786,stage1_assignment_speed_mph,AM,16.9968,16.993,both
227633288559,53,21871,stage1_assignment_speed_mph,AM,16.9949,16.99185,both
231928254548,54,20564,stage1_assignment_speed_mph,AM,16.9996,16.99935,both
231928254551,54,20567,stage1_assignment_speed_mph,AM,16.9616,16.93,both
236223221301,55,20021,stage1_assignment_speed_mph,AM,16.973,16.939,both
236223222890,55,21610,stage1_assignment_speed_mph,AM,16.9823,16.9726,both
236223222891,55,21611,stage1_assignment_speed_mph,AM,16.983,16.971,both
240518188597,56,20021,stage1_assignment_speed_mph,AM,16.9856,16.97005,both
240518188697,56,20121,stage1_assignment_speed_mph,AM,16.9736,16.95155,both
240518188707,56,20131,stage1_assignment_speed_mph,AM,17.0,17.0,both
240518190442,56,21866,stage1_assignment_speed_mph,AM,16.9837,16.96945,both
244813156047,57,20175,stage1_assignment_speed_mph,AM,16.969,16.94245,both
244813157472,57,21600,stage1_assignment_speed_mph,AM,16.9982,16.9968,both
244813157743,57,21871,stage1_assignment_speed_mph,AM,16.9964,16.9937,both
249108123345,58,20177,stage1_assignment_speed_mph,AM,16.9943,16.98885,both
249108123396,58,20228,stage1_assignment_speed_mph,AM,16.9944,16.98625,both
249108123588,58,20420,stage1_assignment_speed_mph,AM,17.0,16.99995,both
249108125034,58,21866,stage1_assignment_speed_mph,AM,16.9943,16.99015,both
253403090733,59,20269,stage1_assignment_speed_mph,AM,16.9956,16.9904,both
253403092064,59,21600,stage1_assignment_speed_mph,AM,16.992,16.9855,both
257698059627,60,21867,stage1_assignment_speed_mph,AM,16.9811,16.9786,both
257698059628,60,21868,stage1_assignment_speed_mph,AM,16.9966,16.9769,both
266287992925,62,20573,stage1_assignment_speed_mph,AM,16.9689,16.9473,both
266287993950,62,21598,stage1_assignment_speed_mph,AM,16.994,16.9803,both
270582960225,63,20577,stage1_assignment_speed_mph,AM,16.9842,16.96975,both
270582961245,63,21597,stage1_assignment_speed_mph,AM,16.9974,16.9918,both
274877927545,64,20601,stage1_assignment_speed_mph,AM,16.9809,16.95635,both
279172894817,65,20577,stage1_assignment_speed_mph,AM,16.9914,16.9815,both
279172895852,65,21612,stage1_assignment_speed_mph,AM,17.0,16.99995,both
279172896117,65,21877,stage1_assignment_speed_mph,AM,16.9964,16.993,both
283467862163,66,20627,stage1_assignment_speed_mph,AM,16.9646,16.90155,both
283467863065,66,21529,stage1_assignment_speed_mph,AM,16.9927,16.97525,both
287762829460,67,20628,stage1_assignment_speed_mph,AM,16.9717,16.97015,both
287762830361,67,21529,stage1_assignment_speed_mph,AM,16.995,16.9829,both
292057796493,68,20365,stage1_assignment_speed_mph,AM,16.9952,16.9924,both
292057796751,68,20623,stage1_assignment_speed_mph,AM,16.9784,16.96675,both
292057796756,68,20628,stage1_assignment_speed_mph,AM,16.9947,16.9908,both
292057796759,68,20631,stage1_assignment_speed_mph,AM,16.9883,16.9789,both
296352764033,69,20609,stage1_assignment_speed_mph,AM,16.9969,16.9944,both
296352764038,69,20614,stage1_assignment_speed_mph,AM,16.979,16.96115,both
296352764048,69,20624,stage1_assignment_speed_mph,AM,16.9957,16.99005,both
300647731336,70,20616,stage1_assignment_speed_mph,AM,16.9783,16.9564,both
300647731343,70,20623,stage1_assignment_speed_mph,AM,16.992,16.98145,both
304942698656,71,20640,stage1_assignment_speed_mph,AM,16.9954,16.9904,both
309237665960,72,20648,stage1_assignment_speed_mph,AM,16.9871,16.9777,both
309237666834,72,21522,stage1_assignment_speed_mph,AM,16.9971,16.9943,both
309237667190,72,21878,stage1_assignment_speed_mph,AM,16.9968,16.9939,both
313532633268,73,20660,stage1_assignment_speed_mph,AM,16.9847,16.9679,both
313532634135,73,21527,stage1_assignment_speed_mph,AM,17.0,17.0,both
313532634136,73,21528,stage1_assignment_speed_mph,AM,16.9877,16.9821,both
317827600564,74,20660,stage1_assignment_speed_mph,AM,16.998,16.9978,both
317827600663,74,20759,stage1_assignment_speed_mph,AM,16.9777,16.96915,both
317827600667,74,20763,stage1_assignment_speed_mph,AM,16.9457,16.91525,both
317827601430,74,21526,stage1_assignment_speed_mph,AM,16.9786,16.9542,both
322122567833,75,20633,stage1_assignment_speed_mph,AM,16.9904,16.9825,both
322122567838,75,20638,stage1_assignment_speed_mph,AM,16.969,16.95075,both
322122569119,75,21919,stage1_assignment_speed_mph,AM,16.9915,16.9842,both
326417535132,76,20636,stage1_assignment_speed_mph,AM,16.9425,16.92415,both
326417535187,76,20691,stage1_assignment_speed_mph,AM,16.9893,16.98045,both
326417536420,76,21924,stage1_assignment_speed_mph,AM,16.9886,16.98515,both
326417536421,76,21925,stage1_assignment_speed_mph,AM,16.9704,16.95685,both
330712502491,77,20699,stage1_assignment_speed_mph,AM,16.9897,16.9864,both
330712503349,77,21557,stage1_assignment_speed_mph,AM,16.9856,16.97625,both
330712503350,77,21558,stage1_assignment_speed_mph,AM,17.0,17.0,both
330712503720,77,21928,stage1_assignment_speed_mph,AM,16.9854,16.98145,both
335007469779,78,20691,stage1_assignment_speed_mph,AM,16.9788,16.9707,both
335007471016,78,21928,stage1_assignment_speed_mph,AM,16.959,16.9436,both
339302437914,79,21530,stage1_assignment_speed_mph,AM,16.9961,16.99345,both
339302437915,79,21531,stage1_assignment_speed_mph,AM,16.9986,16.99775,both
339302437916,79,21532,stage1_assignment_speed_mph,AM,16.9953,16.99215,both
339302438304,79,21920,stage1_assignment_speed_mph,AM,16.9998,16.99975,both
343597404403,80,20723,stage1_assignment_speed_mph,AM,16.9943,16.99135,both
343597404407,80,20727,stage1_assignment_speed_mph,AM,16.9797,16.97315,both
343597405211,80,21531,stage1_assignment_speed_mph,AM,16.9999,16.9999,both
343597405213,80,21533,stage1_assignment_speed_mph,AM,16.9927,16.9896,both
347892371336,81,20360,stage1_assignment_speed_mph,AM,16.9851,16.97785,both
347892371699,81,20723,stage1_assignment_speed_mph,AM,16.9732,16.95805,both
347892372530,81,21554,stage1_assignment_speed_mph,AM,16.9695,16.948,both
352187338630,82,20358,stage1_assignment_speed_mph,AM,16.999,16.99795,both
352187338968,82,20696,stage1_assignment_speed_mph,AM,16.9994,16.999,both
352187338981,82,20709,stage1_assignment_speed_mph,AM,16.9603,16.9277,both
352187340201,82,21929,stage1_assignment_speed_mph,AM,16.9671,16.94515,both
356482306253,83,20685,stage1_assignment_speed_mph,AM,16.9974,16.9953,both
356482306254,83,20686,stage1_assignment_speed_mph,AM,16.9957,16.99315,both
356482307507,83,21939,stage1_assignment_speed_mph,AM,16.9949,16.99315,both
360777274419,84,21555,stage1_assignment_speed_mph,AM,16.9948,16.99275,both
360777274420,84,21556,stage1_assignment_speed_mph,AM,16.9185,16.87595,both
360777274803,84,21939,stage1_assignment_speed_mph,AM,16.9987,16.9979,both
365072240826,85,20666,stage1_assignment_speed_mph,AM,16.9989,16.99945,both
365072240829,85,20669,stage1_assignment_speed_mph,AM,16.9889,16.9831,both
365072241719,85,21559,stage1_assignment_speed_mph,AM,16.9957,16.9923,both
369367208141,86,20685,stage1_assignment_speed_mph,AM,16.9963,16.99395,both
369367209015,86,21559,stage1_assignment_speed_mph,AM,16.9825,16.97725,both
369367209016,86,21560,stage1_assignment_speed_mph,AM,16.9998,16.9997,both
369367209396,86,21940,stage1_assignment_speed_mph,AM,16.9967,16.9948,both
373662175422,87,20670,stage1_assignment_speed_mph,AM,16.9899,16.9799,both
373662175704,87,20952,stage1_assignment_speed_mph,AM,16.9852,16.97885,both
377957142716,88,20668,stage1_assignment_speed_mph,AM,28.9833,28.97425,both
377957142718,88,20670,stage1_assignment_speed_mph,AM,28.9996,28.99765,both
377957143608,88,21560,stage1_assignment_speed_mph,AM,28.9956,28.99445,both
382252110009,89,20665,stage1_assignment_speed_mph,AM,16.9513,16.93295,both
382252111085,89,21741,stage1_assignment_speed_mph,AM,16.9908,16.98605,both
382252111086,89,21742,stage1_assignment_speed_mph,AM,17.0,17.0,both
386547077316,90,20676,stage1_assignment_speed_mph,AM,22.9997,22.999,both
386547077317,90,20677,stage1_assignment_speed_mph,AM,22.9917,22.99205,both
386547078201,90,21561,stage1_assignment_speed_mph,AM,22.9997,22.9997,both
386547078202,90,21562,stage1_assignment_speed_mph,AM,22.9713,22.9705,both
390842045499,91,21563,stage1_assignment_speed_mph,AM,16.9964,16.9939,both
390842045500,91,21564,stage1_assignment_speed_mph,AM,16.9667,16.95375,both
390842045501,91,21565,stage1_assignment_speed_mph,AM,16.9933,16.9893,both
390842045877,91,21941,stage1_assignment_speed_mph,AM,16.9725,16.966,both
390842045878,91,21942,stage1_assignment_speed_mph,AM,17.0,17.0,both
395137012798,92,21566,stage1_assignment_speed_mph,AM,16.9733,16.9434,both
399431980095,93,21567,stage1_assignment_speed_mph,AM,16.9988,16.9971,both
399431980121,93,21593,stage1_assignment_speed_mph,AM,16.9884,16.982,both
399431980122,93,21594,stage1_assignment_speed_mph,AM,16.9859,16.9805,both
399431980123,93,21595,stage1_assignment_speed_mph,AM,16.9817,16.97635,both
403726946510,94,20686,stage1_assignment_speed_mph,AM,16.9825,16.9663,both
403726946522,94,20698,stage1_assignment_speed_mph,AM,16.9853,16.9743,both
403726947377,94,21553,stage1_assignment_speed_mph,AM,16.9948,16.98745,both
403726947417,94,21593,stage1_assignment_speed_mph,AM,16.9984,16.99725,both
403726947418,94,21594,stage1_assignment_speed_mph,AM,16.9934,16.98465,both
403726947767,94,21943,stage1_assignment_speed_mph,AM,16.9665,16.9346,both
408021913476,95,20356,stage1_assignment_speed_mph,AM,16.9931,16.9898,both
408021913829,95,20709,stage1_assignment_speed_mph,AM,16.967,16.9468,both
408021913830,95,20710,stage1_assignment_speed_mph,AM,16.9989,16.99715,both
408021914672,95,21552,stage1_assignment_speed_mph,AM,16.9975,16.99625,both
412316881121,96,20705,stage1_assignment_speed_mph,AM,16.9804,16.9722,both
412316881964,96,21548,stage1_assignment_speed_mph,AM,16.9887,16.98245,both
412316881965,96,21549,stage1_assignment_speed_mph,AM,16.9961,16.99475,both
412316881967,96,21551,stage1_assignment_speed_mph,AM,16.9769,16.97205,both
416611849258,97,21546,stage1_assignment_speed_mph,AM,16.9893,16.98015,both
416611849259,97,21547,stage1_assignment_speed_mph,AM,16.9867,16.9752,both
416611849663,97,21951,stage1_assignment_speed_mph,AM,16.9988,16.998,both
420906816494,98,21486,stage1_assignment_speed_mph,AM,16.9601,16.9304,both
420906816553,98,21545,stage1_assignment_speed_mph,AM,16.9985,16.99895,both
420906816554,98,21546,stage1_assignment_speed_mph,AM,16.9718,16.9515,both
425201783017,99,20713,stage1_assignment_speed_mph,AM,16.9969,16.9946,both
425201783847,99,21543,stage1_assignment_speed_mph,AM,16.9937,16.98795,both
425201783848,99,21544,stage1_assignment_speed_mph,AM,16.9905,16.98655,both
425201784255,99,21951,stage1_assignment_speed_mph,AM,16.9998,16.9997,both
429496750305,100,20705,stage1_assignment_speed_mph,AM,16.9996,16.9993,both
429496750310,100,20710,stage1_assignment_speed_mph,AM,16.9718,16.95905,both
429496750312,100,20712,stage1_assignment_speed_mph,AM,16.9986,16.99825,both
429496750313,100,20713,stage1_assignment_speed_mph,AM,16.9812,16.97075,both
433791717633,101,20737,stage1_assignment_speed_mph,AM,16.9929,16.9827,both
433791718438,101,21542,stage1_assignment_speed_mph,AM,16.9848,16.97035,both
433791718439,101,21543,stage1_assignment_speed_mph,AM,16.9924,16.9846,both
433791718848,101,21952,stage1_assignment_speed_mph,AM,16.9991,16.9994,both
438086685679,102,21487,stage1_assignment_speed_mph,AM,16.99,16.9846,both
438086685680,102,21488,stage1_assignment_speed_mph,AM,16.9869,16.97785,both
438086685681,102,21489,stage1_assignment_speed_mph,AM,16.9755,16.96755,both
438086686146,102,21954,stage1_assignment_speed_mph,AM,16.9984,16.9988,both
442381652234,103,20746,stage1_assignment_speed_mph,AM,16.9865,16.9812,both
442381652972,103,21484,stage1_assignment_speed_mph,AM,16.9998,16.9997,both
442381652974,103,21486,stage1_assignment_speed_mph,AM,16.9908,16.9879,both
446676620267,104,21483,stage1_assignment_speed_mph,AM,16.9997,16.99955,both
446676620268,104,21484,stage1_assignment_speed_mph,AM,16.9848,16.97745,both
446676620269,104,21485,stage1_assignment_speed_mph,AM,16.9737,16.9592,both
450971586860,105,20780,stage1_assignment_speed_mph,AM,16.9786,16.9692,both
450971587561,105,21481,stage1_assignment_speed_mph,AM,16.9876,16.9798,both
450971587563,105,21483,stage1_assignment_speed_mph,AM,16.9716,16.96325,both
450971587567,105,21487,stage1_assignment_speed_mph,AM,16.9921,16.9891,both
455266554160,106,20784,stage1_assignment_speed_mph,AM,16.9902,16.9851,both
455266554857,106,21481,stage1_assignment_speed_mph,AM,16.9612,16.94925,both
455266554858,106,21482,stage1_assignment_speed_mph,AM,17.0,17.0,both
455266556877,106,23501,stage1_assignment_speed_mph,AM,16.9933,16.99025,both
459561521457,107,20785,stage1_assignment_speed_mph,AM,28.9947,28.99355,both
459561521458,107,20786,stage1_assignment_speed_mph,AM,28.9865,28.98475,both
459561521461,107,20789,stage1_assignment_speed_mph,AM,28.9962,28.9959,both
459561521465,107,20793,stage1_assignment_speed_mph,AM,28.9804,28.97915,both
463856488182,108,20214,stage1_assignment_speed_mph,AM,28.978,28.97625,both
463856488752,108,20784,stage1_assignment_speed_mph,AM,28.9994,28.99925,both
463856489447,108,21479,stage1_assignment_speed_mph,AM,28.9897,28.9881,both
463856489448,108,21480,stage1_assignment_speed_mph,AM,28.977,28.9769,both
463856491476,108,23508,stage1_assignment_speed_mph,AM,28.9785,28.97625,both
468151456055,109,20791,stage1_assignment_speed_mph,AM,28.9867,28.9863,both
468151456743,109,21479,stage1_assignment_speed_mph,AM,28.9985,28.9983,both
472446422774,110,20214,stage1_assignment_speed_mph,AM,29.0,29.0,both
472446423363,110,20803,stage1_assignment_speed_mph,AM,29.0,29.0,both
476741390708,111,20852,stage1_assignment_speed_mph,AM,16.9932,16.991,both
476741390711,111,20855,stage1_assignment_speed_mph,AM,16.9999,16.9994,both
476741391289,111,21433,stage1_assignment_speed_mph,AM,16.9923,16.9875,both
476741391293,111,21437,stage1_assignment_speed_mph,AM,16.9926,16.98975,both
481036357951,112,20799,stage1_assignment_speed_mph,AM,16.9982,16.99735,both
481036358595,112,21443,stage1_assignment_speed_mph,AM,17.0,16.99995,both
481036358596,112,21444,stage1_assignment_speed_mph,AM,16.9943,16.9922,both
485331324448,113,20000,stage1_assignment_speed_mph,AM,16.9957,16.99385,both
485331325304,113,20856,stage1_assignment_speed_mph,AM,16.9834,16.9772,both
489626292599,114,20855,stage1_assignment_speed_mph,AM,16.9899,16.98755,both
489626292600,114,20856,stage1_assignment_speed_mph,AM,16.9973,16.99125,both
489626292601,114,20857,stage1_assignment_speed_mph,AM,16.9902,16.98375,both
493921260475,115,21435,stage1_assignment_speed_mph,AM,16.9946,16.9916,both
493921260476,115,21436,stage1_assignment_speed_mph,AM,16.9928,16.9887,both
493921261040,115,22000,stage1_assignment_speed_mph,AM,16.9909,16.98865,both
498216227197,116,20861,stage1_assignment_speed_mph,AM,16.9857,16.97955,both
498216227199,116,20863,stage1_assignment_speed_mph,AM,16.9817,16.96855,both
498216227775,116,21439,stage1_assignment_speed_mph,AM,16.9899,16.9816,both
498216227776,116,21440,stage1_assignment_speed_mph,AM,16.9872,16.9902,both
502511194486,117,20854,stage1_assignment_speed_mph,AM,16.9963,16.9954,both
502511195066,117,21434,stage1_assignment_speed_mph,AM,16.9922,16.98655,both
502511195067,117,21435,stage1_assignment_speed_mph,AM,16.9966,16.9937,both
502511195550,117,21918,stage1_assignment_speed_mph,AM,17.0,16.99995,both
506806161789,118,20861,stage1_assignment_speed_mph,AM,16.9779,16.97325,both
506806162365,118,21437,stage1_assignment_speed_mph,AM,16.9949,16.99195,both
506806162366,118,21438,stage1_assignment_speed_mph,AM,16.998,16.99665,both
506806162846,118,21918,stage1_assignment_speed_mph,AM,16.9999,16.9999,both
511101129022,119,20798,stage1_assignment_speed_mph,AM,16.9933,16.9895,both
511101129076,119,20852,stage1_assignment_speed_mph,AM,16.9973,16.99545,both
515396096318,120,20798,stage1_assignment_speed_mph,AM,16.9341,16.8986,both
519691064310,121,21494,stage1_assignment_speed_mph,AM,16.9817,16.97205,both
519691064311,121,21495,stage1_assignment_speed_mph,AM,16.9898,16.98645,both
519691064312,121,21496,stage1_assignment_speed_mph,AM,16.9749,16.96265,both
523986030962,122,20850,stage1_assignment_speed_mph,AM,16.9342,16.91,both
523986030965,122,20853,stage1_assignment_speed_mph,AM,16.9655,16.95685,both
523986031063,122,20951,stage1_assignment_speed_mph,AM,16.9924,16.98375,both
528280998848,123,21440,stage1_assignment_speed_mph,AM,16.9842,16.9768,both
528280998849,123,21441,stage1_assignment_speed_mph,AM,16.9854,16.97915,both
